legislature,session,member_id
8,2,morin-(charlevoix)-joseph-4579
8,2,panneton-louis-edmond-4717
8,2,tellier-joseph-mathias-5493
8,2,tessier-auguste-5503
8,2,tessier-jules-5511
8,2,duplessis-neree-le-noblet-3059
8,2,fitzpatrick-charles-3165
8,2,girouard-joseph-ena-3441
8,2,gladu-victor-3445
8,2,laliberte-edouard-hippolyte-3911
8,2,hackett-michael-felix-3567
8,2,girard-joseph-3437
8,2,hall-john-smythe-3573
8,2,king-james-3795
8,2,leblanc-pierre-evariste-4079
8,2,marchand-felix-gabriel-4317
8,2,nantel-guillaume-alphonse-4613
8,2,parent-simon-napoleon-4777
8,2,pelletier-louis-philippe-4813
8,2,shehyn-joseph-5351
8,2,stephens-(pere)-george-washington-5415
8,2,taillon-louis-olivier-5449
8,2,turgeon-adelard-5655
8,2,villeneuve-joseph-octave-5721
8,2,flynn-edmund-james-3171
8,2,mercier-(pere)-honore-4475
8,1,normand-telesphore-eusebe-4637
8,1,flynn-edmund-james-3171
8,1,simpson-william-john-5381
8,1,savaria-adolphe-francois-5309
8,1,sainte-marie-louis-5247
8,1,rioux-napoleon-5095
8,1,poirier-joseph-4925
8,1,petit-honore-4861
8,1,parizeau-damase-4779
8,1,morris-alexander-webb-4587
8,1,mcintosh-john-4445
8,1,mcdonald-milton-4429
8,1,martineau-francois-4373
8,1,marion-joseph-4345
8,1,magnan-octave-4285
8,1,lacouture-louis-3857
8,1,kennedy-patrick-3781
8,1,grenier-pierre-3529
8,1,greig-william-3523
8,1,gosselin-francois-3475
8,1,girard-alfred-3435
8,1,gillies-david-3433
8,1,england-rufus-nelson-3107
8,1,doyon-cyrille-2939
8,1,desjardins-charles-alfred-2865
8,1,descarries-joseph-adelard-2857
8,1,cooke-joseph-peter-2637
8,1,cholette-hilaire-2561
8,1,chateauvert-victor-2533
8,1,cartier-antoine-paul-2443
8,1,caron-hector-2409
8,1,bourbonnais-avila-gonzague-2235
8,1,bedard-(richmond)-joseph-1941
8,1,beauchamp-benjamin-1875
8,1,baker-angus-1819
8,1,auge-olivier-maurice-1785
8,1,allard-victor-1731
8,1,beaubien-louis-1871
8,1,bernatchez-nazaire-2031
8,1,bisson-elie-hercule-2091
8,1,carbray-felix-2379
8,1,casgrain-thomas-chase-2459
8,1,chicoyne-jerome-adolphe-2557
8,1,lussier-albert-alexandre-4261
8,1,miville-dechene-francois-gilbert-4511
8,1,morin-(charlevoix)-joseph-4579
8,1,tetreau-neree-5525
8,1,panneton-louis-edmond-4717
8,1,tellier-joseph-mathias-5493
8,1,tessier-auguste-5503
8,1,tessier-jules-5511
8,1,duplessis-neree-le-noblet-3059
8,1,fitzpatrick-charles-3165
8,1,girouard-joseph-ena-3441
8,1,gladu-victor-3445
8,1,laliberte-edouard-hippolyte-3911
8,1,hackett-michael-felix-3567
8,1,girard-joseph-3437
8,1,hall-john-smythe-3573
8,1,king-james-3795
8,1,leblanc-pierre-evariste-4079
8,1,marchand-felix-gabriel-4317
8,1,nantel-guillaume-alphonse-4613
8,1,parent-simon-napoleon-4777
8,1,pelletier-louis-philippe-4813
8,1,shehyn-joseph-5351
8,1,stephens-(pere)-george-washington-5415
8,1,taillon-louis-olivier-5449
8,1,turgeon-adelard-5655
8,1,villeneuve-joseph-octave-5721
8,1,spencer-elijah-edmund-5403
8,1,mercier-(pere)-honore-4475
7,1,watts-william-john-5745
7,1,spencer-elijah-edmund-5403
7,1,sainte-marie-louis-5247
7,1,poupore-william-joseph-4973
7,1,pinault-louis-felix-4897
7,1,picard-jacques-4875
7,1,owens-william-4693
7,1,monfette-joseph-victor-4533
7,1,mcintosh-john-4445
7,1,mcdonald-milton-4429
7,1,martin-joseph-alcide-4369
7,1,marion-joseph-4345
7,1,marcotte-pierre-leandre-4333
7,1,lovell-moodie-brock-4259
7,1,lessard-joseph-4191
7,1,legris-joseph-hormisdas-4143
7,1,johnson-andrew-stuart-3719
7,1,grenier-pierre-3529
7,1,gosselin-francois-3475
7,1,girard-alfred-3435
7,1,england-rufus-nelson-3107
7,1,desmarais-odilon-2877
7,1,desjardins-charles-alfred-2865
7,1,clendinneng-william-c-2593
7,1,chenevert-cuthbert-alphonse-2543
7,1,carrier-achille-ferdinand-2435
7,1,brunet-joseph-2317
7,1,boyer-arthur-2265
7,1,bourbonnais-avila-gonzague-2235
7,1,boucher-de-grosbois-tancrede-2205
7,1,beland-joseph-1959
7,1,bedard-(richmond)-joseph-1941
7,1,beauchamp-benjamin-1875
7,1,basinet-louis-1861
7,1,bernatchez-nazaire-2031
7,1,bisson-elie-hercule-2091
7,1,blanchet-(beauce)-jean-2137
7,1,cameron-alexander-2353
7,1,cardin-louis-pierre-paul-2381
7,1,cote-onesime-2675
7,1,lemieux-(neveu)-francois-xavier-4169
7,1,lussier-albert-alexandre-4261
7,1,miville-dechene-francois-gilbert-4511
7,1,morin-(charlevoix)-joseph-4579
7,1,murphy-owen-4603
7,1,normand-telesphore-eusebe-4637
7,1,pouliot-charles-eugene-4963
7,1,rainville-henri-benjamin-5025
7,1,rinfret-remi-ferdinand-5089
7,1,robidoux-joseph-emery-5127
7,1,rocheleau-antoine-5153
7,1,tessier-auguste-5503
7,1,tessier-jules-5511
7,1,duhamel-georges-3019
7,1,duplessis-neree-le-noblet-3059
7,1,fitzpatrick-charles-3165
7,1,girouard-joseph-ena-3441
7,1,gladu-victor-3445
7,1,laliberte-edouard-hippolyte-3911
7,1,lalonde-(fils)-emery-3919
7,1,robertson-joseph-gibb-5123
7,1,hall-john-smythe-3573
7,1,langelier-charles-3943
7,1,leblanc-pierre-evariste-4079
7,1,marchand-felix-gabriel-4317
7,1,mcshane-james-4451
7,1,nantel-guillaume-alphonse-4613
7,1,parent-simon-napoleon-4777
7,1,pelletier-louis-philippe-4813
7,1,rochon-alfred-5161
7,1,shehyn-joseph-5351
7,1,turgeon-adelard-5655
7,1,villeneuve-joseph-octave-5721
7,1,mercier-(pere)-honore-4475
6,4,rhodes-william-5071
6,4,trudel-ferdinand-5627
6,4,tourigny-honore-brunelle-5579
6,4,spencer-elijah-edmund-5403
6,4,poupore-william-joseph-4973
6,4,picard-jacques-4875
6,4,owens-william-4693
6,4,mcintosh-john-4445
6,4,martin-henri-josue-4365
6,4,legris-joseph-hormisdas-4143
6,4,goyette-odilon-3503
6,4,england-rufus-nelson-3107
6,4,dumais-severin-3031
6,4,dostaler-omer-2933
6,4,desjardins-louis-georges-2871
6,4,champagne-(hochelaga)-charles-2503
6,4,boyer-arthur-2265
6,4,bourbonnais-avila-gonzague-2235
6,4,boucher-de-grosbois-tancrede-2205
6,4,beauchamp-benjamin-1875
6,4,lapointe-alfred-3973
6,4,baldwin-ozro-1827
6,4,basinet-louis-1861
6,4,bernatchez-nazaire-2031
6,4,bisson-elie-hercule-2091
6,4,blanchet-(beauce)-jean-2137
6,4,cameron-alexander-2353
6,4,cardin-louis-pierre-paul-2381
6,4,casgrain-thomas-chase-2459
6,4,david-laurent-olivier-2775
6,4,deschenes-georges-honore-2859
6,4,lemieux-(neveu)-francois-xavier-4169
6,4,lussier-albert-alexandre-4261
6,4,miville-dechene-francois-gilbert-4511
6,4,morin-(charlevoix)-joseph-4579
6,4,murphy-owen-4603
6,4,pilon-joseph-4891
6,4,rinfret-remi-ferdinand-5089
6,4,robidoux-joseph-emery-5127
6,4,rocheleau-antoine-5153
6,4,tessier-auguste-5503
6,4,tessier-jules-5511
6,4,duhamel-georges-3019
6,4,duplessis-neree-le-noblet-3059
6,4,faucher-de-saint-maurice-narcisse-henri-edouard-3135
6,4,forest-(l-assomption)-ludger-3179
6,4,girouard-joseph-ena-3441
6,4,gladu-victor-3445
6,4,lafontaine-eugene-3875
6,4,laliberte-edouard-hippolyte-3911
6,4,robertson-joseph-gibb-5123
6,4,hall-john-smythe-3573
6,4,lareau-edmond-3991
6,4,leblanc-pierre-evariste-4079
6,4,marchand-felix-gabriel-4317
6,4,mcshane-james-4451
6,4,nantel-guillaume-alphonse-4613
6,4,pelletier-louis-philippe-4813
6,4,shehyn-joseph-5351
6,4,taillon-louis-olivier-5449
6,4,turcotte-arthur-5643
6,4,gagnon-charles-antoine-ernest-3309
6,4,flynn-edmund-james-3171
6,4,mercier-(pere)-honore-4475
6,3,rhodes-william-5071
6,3,trudel-ferdinand-5627
6,3,tourigny-honore-brunelle-5579
6,3,spencer-elijah-edmund-5403
6,3,poupore-william-joseph-4973
6,3,picard-jacques-4875
6,3,owens-william-4693
6,3,mcintosh-john-4445
6,3,martin-henri-josue-4365
6,3,legris-joseph-hormisdas-4143
6,3,goyette-odilon-3503
6,3,dumais-severin-3031
6,3,desjardins-louis-georges-2871
6,3,champagne-(hochelaga)-charles-2503
6,3,boyer-arthur-2265
6,3,bourbonnais-avila-gonzague-2235
6,3,boucher-de-grosbois-tancrede-2205
6,3,beauchamp-benjamin-1875
6,3,lapointe-alfred-3973
6,3,baldwin-ozro-1827
6,3,basinet-louis-1861
6,3,bernatchez-nazaire-2031
6,3,bisson-elie-hercule-2091
6,3,blanchet-(beauce)-jean-2137
6,3,cameron-alexander-2353
6,3,cardin-louis-pierre-paul-2381
6,3,casgrain-thomas-chase-2459
6,3,david-laurent-olivier-2775
6,3,deschenes-georges-honore-2859
6,3,lemieux-(neveu)-francois-xavier-4169
6,3,lussier-albert-alexandre-4261
6,3,martin-edouard-onesiphore-4361
6,3,miville-dechene-francois-gilbert-4511
6,3,morin-(charlevoix)-joseph-4579
6,3,murphy-owen-4603
6,3,pilon-joseph-4891
6,3,rinfret-remi-ferdinand-5089
6,3,robidoux-joseph-emery-5127
6,3,rocheleau-antoine-5153
6,3,sylvestre-louis-5437
6,3,tessier-jules-5511
6,3,duhamel-georges-3019
6,3,duplessis-neree-le-noblet-3059
6,3,faucher-de-saint-maurice-narcisse-henri-edouard-3135
6,3,forest-(l-assomption)-ludger-3179
6,3,girouard-joseph-ena-3441
6,3,gladu-victor-3445
6,3,lafontaine-eugene-3875
6,3,laliberte-edouard-hippolyte-3911
6,3,robertson-joseph-gibb-5123
6,3,hall-john-smythe-3573
6,3,lareau-edmond-3991
6,3,leblanc-pierre-evariste-4079
6,3,lynch-william-warren-4267
6,3,marchand-felix-gabriel-4317
6,3,mcshane-james-4451
6,3,nantel-guillaume-alphonse-4613
6,3,pelletier-louis-philippe-4813
6,3,rochon-alfred-5161
6,3,shehyn-joseph-5351
6,3,taillon-louis-olivier-5449
6,3,turcotte-arthur-5643
6,3,gagnon-charles-antoine-ernest-3309
6,3,flynn-edmund-james-3171
6,3,mercier-(pere)-honore-4475
6,2,trudel-ferdinand-5627
6,2,spencer-elijah-edmund-5403
6,2,poupore-william-joseph-4973
6,2,picard-jacques-4875
6,2,owens-william-4693
6,2,mcintosh-john-4445
6,2,martin-henri-josue-4365
6,2,legris-joseph-hormisdas-4143
6,2,johnson-andrew-stuart-3719
6,2,goyette-odilon-3503
6,2,dumais-severin-3031
6,2,dorais-louis-treffle-2917
6,2,desjardins-louis-georges-2871
6,2,champagne-(hochelaga)-charles-2503
6,2,boyer-arthur-2265
6,2,bourbonnais-avila-gonzague-2235
6,2,boucher-de-grosbois-tancrede-2205
6,2,beauchamp-benjamin-1875
6,2,lapointe-alfred-3973
6,2,baldwin-ozro-1827
6,2,basinet-louis-1861
6,2,bernatchez-nazaire-2031
6,2,bisson-elie-hercule-2091
6,2,blanchet-(beauce)-jean-2137
6,2,cameron-alexander-2353
6,2,cardin-louis-pierre-paul-2381
6,2,casgrain-thomas-chase-2459
6,2,david-laurent-olivier-2775
6,2,deschenes-georges-honore-2859
6,2,lemieux-(neveu)-francois-xavier-4169
6,2,lussier-albert-alexandre-4261
6,2,martin-edouard-onesiphore-4361
6,2,miville-dechene-francois-gilbert-4511
6,2,morin-(charlevoix)-joseph-4579
6,2,murphy-owen-4603
6,2,pilon-joseph-4891
6,2,rinfret-remi-ferdinand-5089
6,2,robidoux-joseph-emery-5127
6,2,rocheleau-antoine-5153
6,2,sylvestre-louis-5437
6,2,tessier-jules-5511
6,2,duhamel-georges-3019
6,2,duplessis-neree-le-noblet-3059
6,2,faucher-de-saint-maurice-narcisse-henri-edouard-3135
6,2,forest-(l-assomption)-ludger-3179
6,2,girouard-joseph-ena-3441
6,2,gladu-victor-3445
6,2,lafontaine-eugene-3875
6,2,laliberte-edouard-hippolyte-3911
6,2,robertson-joseph-gibb-5123
6,2,hall-john-smythe-3573
6,2,lareau-edmond-3991
6,2,larochelle-louis-napoleon-4001
6,2,leblanc-pierre-evariste-4079
6,2,lynch-william-warren-4267
6,2,marchand-felix-gabriel-4317
6,2,mcshane-james-4451
6,2,nantel-guillaume-alphonse-4613
6,2,rochon-alfred-5161
6,2,shehyn-joseph-5351
6,2,taillon-louis-olivier-5449
6,2,turcotte-arthur-5643
6,2,gagnon-charles-antoine-ernest-3309
6,2,flynn-edmund-james-3171
6,2,mercier-(pere)-honore-4475
6,1,mercier-(pere)-honore-4475
6,1,duhamel-georges-3019
6,1,mcshane-james-4451
6,1,shehyn-joseph-5351
6,1,gagnon-charles-antoine-ernest-3309
6,1,owens-william-4693
6,1,mcintosh-john-4445
6,1,martin-henri-josue-4365
6,1,johnson-andrew-stuart-3719
6,1,desjardins-louis-georges-2871
6,1,cormier-narcisse-edouard-2647
6,1,charlebois-leon-benoit-alfred-2523
6,1,caron-edouard-2401
6,1,boyer-arthur-2265
6,1,bourbonnais-avila-gonzague-2235
6,1,beauchamp-benjamin-1875
6,1,lapointe-alfred-3973
6,1,saint-hilaire-elie-5253
6,1,baldwin-ozro-1827
6,1,basinet-louis-1861
6,1,bernatchez-nazaire-2031
6,1,bisson-elie-hercule-2091
6,1,blanchet-(beauce)-jean-2137
6,1,brassard-thomas-2273
6,1,cameron-alexander-2353
6,1,cardin-louis-pierre-paul-2381
6,1,casgrain-thomas-chase-2459
6,1,david-laurent-olivier-2775
6,1,deschenes-georges-honore-2859
6,1,lemieux-(neveu)-francois-xavier-4169
6,1,lussier-albert-alexandre-4261
6,1,martin-edouard-onesiphore-4361
6,1,dorais-louis-treffle-2917
6,1,morin-(charlevoix)-joseph-4579
6,1,murphy-owen-4603
6,1,pilon-joseph-4891
6,1,rinfret-remi-ferdinand-5089
6,1,robidoux-joseph-emery-5127
6,1,rocheleau-antoine-5153
6,1,sylvestre-louis-5437
6,1,tessier-jules-5511
6,1,trudel-ferdinand-5627
6,1,duplessis-neree-le-noblet-3059
6,1,faucher-de-saint-maurice-narcisse-henri-edouard-3135
6,1,forest-(l-assomption)-ludger-3179
6,1,girouard-joseph-ena-3441
6,1,gladu-victor-3445
6,1,lafontaine-eugene-3875
6,1,spencer-elijah-edmund-5403
6,1,robertson-joseph-gibb-5123
6,1,hall-john-smythe-3573
6,1,lareau-edmond-3991
6,1,larochelle-louis-napoleon-4001
6,1,leblanc-pierre-evariste-4079
6,1,lynch-william-warren-4267
6,1,marchand-felix-gabriel-4317
6,1,miville-dechene-francois-gilbert-4511
6,1,nantel-guillaume-alphonse-4613
6,1,poupore-william-joseph-4973
6,1,taillon-louis-olivier-5449
6,1,turcotte-arthur-5643
6,1,villeneuve-joseph-octave-5721
6,1,picard-jacques-4875
6,1,flynn-edmund-james-3171
6,1,laliberte-edouard-hippolyte-3911
5,5,brousseau-jean-docile-2307
5,5,whyte-john-5757
5,5,trudel-robert-5637
5,5,thornton-john-5563
5,5,spencer-elijah-edmund-5403
5,5,sawyer-william-5319
5,5,robillard-joseph-5133
5,5,richard-jean-baptiste-treffle-5077
5,5,poupore-william-joseph-4973
5,5,poulin-etienne-4941
5,5,picard-jacques-4875
5,5,paradis-francois-xavier-4755
5,5,owens-william-4693
5,5,mcconville-joseph-norbert-alfred-4419
5,5,martin-henri-josue-4365
5,5,martel-michel-dosithee-stanislas-4357
5,5,marion-joseph-4345
5,5,marcotte-charles-4331
5,5,leduc-leon-4109
5,5,gauthier-onesime-3379
5,5,fregeau-isidore-3267
5,5,duhamel-louis-3023
5,5,dorais-louis-treffle-2917
5,5,desjardins-louis-georges-2871
5,5,demers-alexis-louis-2825
5,5,charlebois-leon-benoit-alfred-2523
5,5,casavant-antoine-2451
5,5,caron-edouard-2401
5,5,boyer-arthur-2265
5,5,bernard-abraham-2023
5,5,bergevin-celestin-2021
5,5,beauchamp-benjamin-1875
5,5,audet-nicodeme-1783
5,5,asselin-louis-napoleon-1773
5,5,lapointe-alfred-3973
5,5,saint-hilaire-elie-5253
5,5,beaubien-louis-1871
5,5,bernatchez-nazaire-2031
5,5,blanchet-(beauce)-jean-2137
5,5,cameron-alexander-2353
5,5,carbray-felix-2379
5,5,desaulniers-francois-l-2849
5,5,deschenes-georges-honore-2859
5,5,duckett-william-2981
5,5,lemieux-(neveu)-francois-xavier-4169
5,5,rinfret-remi-ferdinand-5089
5,5,robidoux-joseph-emery-5127
5,5,faucher-de-saint-maurice-narcisse-henri-edouard-3135
5,5,girouard-joseph-ena-3441
5,5,garneau-pierre-3345
5,5,laliberte-edouard-hippolyte-3911
5,5,robertson-joseph-gibb-5123
5,5,leblanc-pierre-evariste-4079
5,5,lynch-william-warren-4267
5,5,marchand-felix-gabriel-4317
5,5,mcshane-james-4451
5,5,nantel-guillaume-alphonse-4613
5,5,shehyn-joseph-5351
5,5,stephens-(pere)-george-washington-5415
5,5,taillon-louis-olivier-5449
5,5,turcotte-arthur-5643
5,5,wurtele-jonathan-saxton-campbell-5769
5,5,gagnon-charles-antoine-ernest-3309
5,5,flynn-edmund-james-3171
5,5,mercier-(pere)-honore-4475
5,4,brousseau-jean-docile-2307
5,4,whyte-john-5757
5,4,watts-william-john-5745
5,4,trudel-robert-5637
5,4,thornton-john-5563
5,4,spencer-elijah-edmund-5403
5,4,sawyer-william-5319
5,4,robillard-joseph-5133
5,4,richard-jean-baptiste-treffle-5077
5,4,poupore-william-joseph-4973
5,4,poulin-etienne-4941
5,4,picard-jacques-4875
5,4,paradis-francois-xavier-4755
5,4,owens-william-4693
5,4,martin-henri-josue-4365
5,4,martel-michel-dosithee-stanislas-4357
5,4,marion-joseph-4345
5,4,marcotte-charles-4331
5,4,leduc-leon-4109
5,4,gauthier-onesime-3379
5,4,fregeau-isidore-3267
5,4,duhamel-louis-3023
5,4,dorais-louis-treffle-2917
5,4,desjardins-louis-georges-2871
5,4,demers-alexis-louis-2825
5,4,charlebois-leon-benoit-alfred-2523
5,4,casavant-antoine-2451
5,4,caron-edouard-2401
5,4,boyer-arthur-2265
5,4,bernard-abraham-2023
5,4,bergevin-celestin-2021
5,4,beauchamp-benjamin-1875
5,4,audet-nicodeme-1783
5,4,asselin-louis-napoleon-1773
5,4,lapointe-alfred-3973
5,4,saint-hilaire-elie-5253
5,4,beaubien-louis-1871
5,4,bernatchez-nazaire-2031
5,4,blanchet-(beauce)-jean-2137
5,4,cameron-alexander-2353
5,4,carbray-felix-2379
5,4,desaulniers-francois-l-2849
5,4,deschenes-georges-honore-2859
5,4,duckett-william-2981
5,4,lavallee-vincent-paul-4037
5,4,lemieux-(neveu)-francois-xavier-4169
5,4,rinfret-remi-ferdinand-5089
5,4,robidoux-joseph-emery-5127
5,4,faucher-de-saint-maurice-narcisse-henri-edouard-3135
5,4,garneau-pierre-3345
5,4,robertson-joseph-gibb-5123
5,4,leblanc-pierre-evariste-4079
5,4,lynch-william-warren-4267
5,4,marchand-felix-gabriel-4317
5,4,mcshane-james-4451
5,4,nantel-guillaume-alphonse-4613
5,4,shehyn-joseph-5351
5,4,stephens-(pere)-george-washington-5415
5,4,taillon-louis-olivier-5449
5,4,turcotte-arthur-5643
5,4,wurtele-jonathan-saxton-campbell-5769
5,4,gagnon-charles-antoine-ernest-3309
5,4,flynn-edmund-james-3171
5,4,joly-de-lotbiniere-henri-gustave-3737
5,4,mercier-(pere)-honore-4475
5,3,brousseau-jean-docile-2307
5,3,watts-william-john-5745
5,3,trudel-robert-5637
5,3,thornton-john-5563
5,3,spencer-elijah-edmund-5403
5,3,sawyer-william-5319
5,3,robillard-joseph-5133
5,3,richard-jean-baptiste-treffle-5077
5,3,poupore-william-joseph-4973
5,3,poulin-etienne-4941
5,3,picard-jacques-4875
5,3,paradis-francois-xavier-4755
5,3,owens-william-4693
5,3,martin-henri-josue-4365
5,3,martel-michel-dosithee-stanislas-4357
5,3,marion-joseph-4345
5,3,marcotte-charles-4331
5,3,leduc-leon-4109
5,3,gauthier-onesime-3379
5,3,gaboury-amedee-3291
5,3,fregeau-isidore-3267
5,3,duhamel-louis-3023
5,3,dorais-louis-treffle-2917
5,3,desjardins-louis-georges-2871
5,3,demers-alexis-louis-2825
5,3,charlebois-leon-benoit-alfred-2523
5,3,casavant-antoine-2451
5,3,caron-edouard-2401
5,3,boyer-arthur-2265
5,3,bernard-abraham-2023
5,3,bergevin-celestin-2021
5,3,beauchamp-benjamin-1875
5,3,audet-nicodeme-1783
5,3,asselin-louis-napoleon-1773
5,3,saint-hilaire-elie-5253
5,3,archambault-francois-xavier-1755
5,3,beaubien-louis-1871
5,3,bernatchez-nazaire-2031
5,3,blanchet-(beauce)-jean-2137
5,3,cameron-alexander-2353
5,3,carbray-felix-2379
5,3,desaulniers-francois-l-2849
5,3,deschenes-georges-honore-2859
5,3,duckett-william-2981
5,3,lavallee-vincent-paul-4037
5,3,lemieux-(neveu)-francois-xavier-4169
5,3,rinfret-remi-ferdinand-5089
5,3,robidoux-joseph-emery-5127
5,3,faucher-de-saint-maurice-narcisse-henri-edouard-3135
5,3,garneau-pierre-3345
5,3,robertson-joseph-gibb-5123
5,3,irvine-george-3701
5,3,lynch-william-warren-4267
5,3,marchand-felix-gabriel-4317
5,3,mcshane-james-4451
5,3,nantel-guillaume-alphonse-4613
5,3,shehyn-joseph-5351
5,3,stephens-(pere)-george-washington-5415
5,3,taillon-louis-olivier-5449
5,3,turcotte-arthur-5643
5,3,wurtele-jonathan-saxton-campbell-5769
5,3,gagnon-charles-antoine-ernest-3309
5,3,flynn-edmund-james-3171
5,3,joly-de-lotbiniere-henri-gustave-3737
5,3,mercier-(pere)-honore-4475
5,2,brousseau-jean-docile-2307
5,2,watts-william-john-5745
5,2,trudel-robert-5637
5,2,thornton-john-5563
5,2,spencer-elijah-edmund-5403
5,2,sawyer-william-5319
5,2,robillard-joseph-5133
5,2,richard-jean-baptiste-treffle-5077
5,2,poupore-william-joseph-4973
5,2,poulin-etienne-4941
5,2,picard-jacques-4875
5,2,paradis-francois-xavier-4755
5,2,owens-william-4693
5,2,martin-henri-josue-4365
5,2,martel-michel-dosithee-stanislas-4357
5,2,marion-joseph-4345
5,2,marcotte-charles-4331
5,2,leduc-leon-4109
5,2,laberge-edouard-3827
5,2,gauthier-onesime-3379
5,2,fregeau-isidore-3267
5,2,duhamel-louis-3023
5,2,dorais-louis-treffle-2917
5,2,desjardins-louis-georges-2871
5,2,demers-alexis-louis-2825
5,2,charlebois-leon-benoit-alfred-2523
5,2,casavant-antoine-2451
5,2,caron-edouard-2401
5,2,bernard-abraham-2023
5,2,bergevin-celestin-2021
5,2,beauchamp-benjamin-1875
5,2,audet-nicodeme-1783
5,2,asselin-louis-napoleon-1773
5,2,saint-hilaire-elie-5253
5,2,archambault-francois-xavier-1755
5,2,beaubien-louis-1871
5,2,bernatchez-nazaire-2031
5,2,blanchet-(beauce)-jean-2137
5,2,cameron-alexander-2353
5,2,carbray-felix-2379
5,2,desaulniers-francois-l-2849
5,2,deschenes-georges-honore-2859
5,2,duckett-william-2981
5,2,lavallee-vincent-paul-4037
5,2,paquet-etienne-theodore-4745
5,2,rinfret-remi-ferdinand-5089
5,2,dumoulin-severe-3047
5,2,faucher-de-saint-maurice-narcisse-henri-edouard-3135
5,2,garneau-pierre-3345
5,2,mousseau-joseph-alfred-4591
5,2,robertson-joseph-gibb-5123
5,2,irvine-george-3701
5,2,leblanc-pierre-evariste-4079
5,2,lynch-william-warren-4267
5,2,marchand-felix-gabriel-4317
5,2,mcshane-james-4451
5,2,nantel-guillaume-alphonse-4613
5,2,shehyn-joseph-5351
5,2,stephens-(pere)-george-washington-5415
5,2,taillon-louis-olivier-5449
5,2,wurtele-jonathan-saxton-campbell-5769
5,2,gagnon-charles-antoine-ernest-3309
5,2,flynn-edmund-james-3171
5,2,joly-de-lotbiniere-henri-gustave-3737
5,2,mercier-(pere)-honore-4475
5,1,brousseau-jean-docile-2307
5,1,watts-william-john-5745
5,1,trudel-robert-5637
5,1,thornton-john-5563
5,1,spencer-elijah-edmund-5403
5,1,sawyer-william-5319
5,1,robillard-joseph-5133
5,1,riopel-louis-joseph-5091
5,1,richard-jean-baptiste-treffle-5077
5,1,poupore-william-joseph-4973
5,1,poulin-etienne-4941
5,1,picard-jacques-4875
5,1,paradis-francois-xavier-4755
5,1,owens-william-4693
5,1,martel-michel-dosithee-stanislas-4357
5,1,marion-joseph-4345
5,1,marcotte-charles-4331
5,1,leduc-leon-4109
5,1,lecavalier-narcisse-4081
5,1,laberge-edouard-3827
5,1,houde-charles-edouard-3659
5,1,gauthier-onesime-3379
5,1,fregeau-isidore-3267
5,1,duhamel-louis-3023
5,1,desjardins-louis-georges-2871
5,1,demers-alexis-louis-2825
5,1,charlebois-leon-benoit-alfred-2523
5,1,champagne-(deux-montagnes)-charles-2501
5,1,casavant-antoine-2451
5,1,caron-edouard-2401
5,1,bernard-abraham-2023
5,1,bergevin-celestin-2021
5,1,audet-nicodeme-1783
5,1,asselin-louis-napoleon-1773
5,1,saint-hilaire-elie-5253
5,1,beaubien-louis-1871
5,1,bernatchez-nazaire-2031
5,1,blanchet-(beauce)-jean-2137
5,1,cameron-alexander-2353
5,1,carbray-felix-2379
5,1,chapleau-joseph-adolphe-2507
5,1,desaulniers-francois-l-2849
5,1,deschenes-georges-honore-2859
5,1,duckett-william-2981
5,1,lavallee-vincent-paul-4037
5,1,paquet-etienne-theodore-4745
5,1,rinfret-remi-ferdinand-5089
5,1,dumoulin-severe-3047
5,1,faucher-de-saint-maurice-narcisse-henri-edouard-3135
5,1,garneau-pierre-3345
5,1,robertson-joseph-gibb-5123
5,1,irvine-george-3701
5,1,loranger-louis-onesime-4241
5,1,lynch-william-warren-4267
5,1,marchand-felix-gabriel-4317
5,1,mcshane-james-4451
5,1,shehyn-joseph-5351
5,1,stephens-(pere)-george-washington-5415
5,1,taillon-louis-olivier-5449
5,1,wurtele-jonathan-saxton-campbell-5769
5,1,gagnon-charles-antoine-ernest-3309
5,1,flynn-edmund-james-3171
5,1,joly-de-lotbiniere-henri-gustave-3737
5,1,mercier-(pere)-honore-4475
4,4,watts-william-john-5745
4,4,sawyer-william-5319
4,4,saint-cyr-dominique-napoleon-5245
4,4,robillard-joseph-5133
4,4,racicot-ernest-5021
4,4,poirier-joseph-4925
4,4,picard-jacques-4875
4,4,parent-joseph-4771
4,4,nelson-horatio-admiral-4621
4,4,murphy-arthur-h-4601
4,4,meikle-robert-greenshields-4455
4,4,marion-joseph-4345
4,4,magnan-octave-4285
4,4,lovell-henry-4257
4,4,lecavalier-narcisse-4081
4,4,larose-achille-4007
4,4,lalonde-(pere)-emery-3921
4,4,lafontaine-laurent-david-3881
4,4,laberge-edouard-3827
4,4,houde-charles-edouard-3659
4,4,gauthier-onesime-3379
4,4,fortin-louis-napoleon-3215
4,4,duhamel-louis-3023
4,4,charlebois-leon-benoit-alfred-2523
4,4,champagne-(deux-montagnes)-charles-2501
4,4,caron-edouard-2401
4,4,boutin-pierre-2259
4,4,bouthillier-flavien-guillaume-2251
4,4,blais-narcisse-2123
4,4,bergevin-celestin-2021
4,4,audet-nicodeme-1783
4,4,beaubien-louis-1871
4,4,beaudet-elisee-1881
4,4,cameron-alexander-2353
4,4,chapleau-joseph-adolphe-2507
4,4,church-levi-ruggles-2575
4,4,couillard-dupuis-jean-baptiste-2685
4,4,desaulniers-francois-l-2849
