id,first_name,last_name,note,assnat_url,wikidata_id
quesnel-frederic-auguste-5013,Frédéric-Auguste,Quesnel,,https://www.assnat.qc.ca/fr/deputes/quesnel-frederic-auguste-5013/index.html,Q1471413
quesnel-jules-maurice-349,Jules-Maurice,Quesnel,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/quesnel-jules-maurice-349.html,
quirion-paul-eugene-5015,Paul-Eugène,Quirion,,https://www.assnat.qc.ca/fr/deputes/quirion-paul-eugene-5015/index.html,Q28970588
quirouet-francois-5017,François,Quirouet,,https://www.assnat.qc.ca/fr/deputes/quirouet-francois-5017/index.html,Q5493379
raby-augustin-jerome-5019,Augustin-Jérôme,Raby,,https://www.assnat.qc.ca/fr/deputes/raby-augustin-jerome-5019/index.html,Q16858244
racicot-ernest-5021,Ernest,Racicot,,https://www.assnat.qc.ca/fr/deputes/racicot-ernest-5021/index.html,Q5393713
racine-alphonse-351,Alphonse,Racine,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/racine-alphonse-351.html,
rainville-francois-5023,François,Rainville,,https://www.assnat.qc.ca/fr/deputes/rainville-francois-5023/index.html,Q59783402
rainville-henri-benjamin-5025,Henri-Benjamin,Rainville,,https://www.assnat.qc.ca/fr/deputes/rainville-henri-benjamin-5025/index.html,Q5715234
rajotte-arthur-5027,Arthur,Rajotte,,https://www.assnat.qc.ca/fr/deputes/rajotte-arthur-5027/index.html,Q4800073
ramsay-george-353,George,Ramsay,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/ramsay-george-353.html,
rancourt-real-5029,Réal,Rancourt,,https://www.assnat.qc.ca/fr/deputes/rancourt-real-5029/index.html,Q59783403
ranvoyze-etienne-5031,Étienne,Ranvoyzé,,https://www.assnat.qc.ca/fr/deputes/ranvoyze-etienne-5031/index.html,Q8078491
rastel-de-rocheblave-noel-de-5033,Noël de,Rastel de Rocheblave,,https://www.assnat.qc.ca/fr/deputes/rastel-de-rocheblave-noel-de-5033/index.html,Q7067504
rastel-de-rocheblave-philippe-francois-de-5035,Philippe-François de,Rastel de Rocheblave,,https://www.assnat.qc.ca/fr/deputes/rastel-de-rocheblave-philippe-francois-de-5035/index.html,Q3379159
rastel-de-rocheblave-pierre-de-5037,Pierre de,Rastel de Rocheblave,,https://www.assnat.qc.ca/fr/deputes/rastel-de-rocheblave-pierre-de-5037/index.html,Q7192522
ratthe-daniel-157,Daniel,Ratthé,,https://www.assnat.qc.ca/fr/deputes/ratthe-daniel-157/index.html,Q3014591
raymond-alphonse-355,Alphonse,Raymond,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/raymond-alphonse-355.html,Q4735381
raymond-jean-357,Jean,Raymond,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/raymond-jean-357.html,
raymond-jean-baptiste-5039,Jean-Baptiste,Raymond,,https://www.assnat.qc.ca/fr/deputes/raymond-jean-baptiste-5039/index.html,Q3164397
raymond-jean-moise-5041,Jean-Moïse,Raymond,,https://www.assnat.qc.ca/fr/deputes/raymond-jean-moise-5041/index.html,Q6169707
raymond-joseph-antoine-5043,Joseph-Antoine,Raymond,,https://www.assnat.qc.ca/fr/deputes/raymond-joseph-antoine-5043/index.html,Q4775532
raymond-remi-5045,Rémi,Raymond,,https://www.assnat.qc.ca/fr/deputes/raymond-remi-5045/index.html,Q7386133
raynaud-dit-blanchard-louis-5047,dit Blanchard,Raynaud,,https://www.assnat.qc.ca/fr/deputes/raynaud-dit-blanchard-louis-5047/index.html,Q6688036
raynauld-andre-5049,André,Raynauld,,https://www.assnat.qc.ca/fr/deputes/raynauld-andre-5049/index.html,Q2848508
raynault-adhemar-5051,Adhémar,Raynault,,https://www.assnat.qc.ca/fr/deputes/raynault-adhemar-5051/index.html,Q2824340
rebello-francois-81,François,Rebello,,https://www.assnat.qc.ca/fr/deputes/rebello-francois-81/index.html,Q3085657
reed-walter-5053,Walter,Reed,,https://www.assnat.qc.ca/fr/deputes/reed-walter-5053/index.html,Q7965936
reid-claude-17833,Claude,Reid,,https://www.assnat.qc.ca/fr/deputes/reid-claude-17833/index.html,Q56877071
reid-pierre-329,Pierre,Reid,,https://www.assnat.qc.ca/fr/deputes/reid-pierre-329/index.html,Q3386771
remillard-edouard-5055,Édouard,Rémillard,,https://www.assnat.qc.ca/fr/deputes/remillard-edouard-5055/index.html,Q8078138
remillard-gil-5057,Gil,Rémillard,,https://www.assnat.qc.ca/fr/deputes/remillard-gil-5057/index.html,Q3105551
renaud-(fils)-joseph-olier-361,Joseph-Olier,Renaud,fils,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/renaud-(fils)-joseph-olier-361.html,
renaud-louis-359,Louis,Renaud,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/renaud-louis-359.html,
renaud-(pere)-joseph-olier-5059,Joseph-Olier,Renaud,père,https://www.assnat.qc.ca/fr/deputes/renaud-(pere)-joseph-olier-5059/index.html,Q59783404
renault-henri-rene-5061,Henri-René,Renault,,https://www.assnat.qc.ca/fr/deputes/renault-henri-rene-5061/index.html,Q5715269
rennie-john-gillies-5063,John Gillies,Rennie,,https://www.assnat.qc.ca/fr/deputes/rennie-john-gillies-5063/index.html,Q6235377
rheault-joseph-eugene-5065,Joseph-Eugène,Rhéault,,https://www.assnat.qc.ca/fr/deputes/rheault-joseph-eugene-5065/index.html,Q6280604
rheaume-jacques-philippe-5067,Jacques-Philippe,Rhéaume,,https://www.assnat.qc.ca/fr/deputes/rheaume-jacques-philippe-5067/index.html,Q6120355
rheaume-theodule-5069,Théodule,Rhéaume,,https://www.assnat.qc.ca/fr/deputes/rheaume-theodule-5069/index.html,Q3184431
rhodes-william-5071,William,Rhodes,,https://www.assnat.qc.ca/fr/deputes/rhodes-william-5071/index.html,Q16062324
ricard-leonide-nestor-arthur-5073,Léonide-Nestor-Arthur,Ricard,,https://www.assnat.qc.ca/fr/deputes/ricard-leonide-nestor-arthur-5073/index.html,Q3271688
richard-clement-5075,Clément,Richard,,https://www.assnat.qc.ca/fr/deputes/richard-clement-5075/index.html,Q2980682
richard-jean-baptiste-treffle-5077,Jean-Baptiste-Trefflé,Richard,,https://www.assnat.qc.ca/fr/deputes/richard-jean-baptiste-treffle-5077/index.html,Q6168842
richard-jean-marie-5079,Jean-Marie,Richard,,https://www.assnat.qc.ca/fr/deputes/richard-jean-marie-5079/index.html,Q3167803
richard-jeannine-12209,Jeannine,Richard,,https://www.assnat.qc.ca/fr/deputes/richard-jeannine-12209/index.html,Q3176285
richard-lorraine-287,Lorraine,Richard,,https://www.assnat.qc.ca/fr/deputes/richard-lorraine-287/index.html,Q3259663
richard-louis-363,Louis,Richard,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/richard-louis-363.html,
richard-maurice-5081,Maurice,Richard,,https://www.assnat.qc.ca/fr/deputes/richard-maurice-5081/index.html,Q16107483
richard-monique-409,Monique,Richard,,https://www.assnat.qc.ca/fr/deputes/richard-monique-409/index.html,Q3320922
richardson-john-5083,John,Richardson,,https://www.assnat.qc.ca/fr/deputes/richardson-john-5083/index.html,Q16203622
richer-augustin-5085,Augustin,Richer,,https://www.assnat.qc.ca/fr/deputes/richer-augustin-5085/index.html,Q4821132
richer-roland-11785,Roland,Richer,,https://www.assnat.qc.ca/fr/deputes/richer-roland-11785/index.html,Q3440240
riedl-andre-5901,André,Riedl,,https://www.assnat.qc.ca/fr/deputes/riedl-andre-5901/index.html,Q2848538
riendeau-hercule-5087,Hercule,Riendeau,,https://www.assnat.qc.ca/fr/deputes/riendeau-hercule-5087/index.html,Q59783405
rinfret-remi-ferdinand-5089,Rémi-Ferdinand,Rinfret,,https://www.assnat.qc.ca/fr/deputes/rinfret-remi-ferdinand-5089/index.html,Q7386122
riopel-louis-joseph-5091,Louis-Joseph,Riopel,,https://www.assnat.qc.ca/fr/deputes/riopel-louis-joseph-5091/index.html,Q3260663
rioux-jean-5831,Jean,Rioux,,https://www.assnat.qc.ca/fr/deputes/rioux-jean-5831/index.html,Q3174346
rioux-matthias-5093,Matthias,Rioux,,https://www.assnat.qc.ca/fr/deputes/rioux-matthias-5093/index.html,Q3299842
rioux-napoleon-5095,Napoléon,Rioux,,https://www.assnat.qc.ca/fr/deputes/rioux-napoleon-5095/index.html,Q6965103
rivard-alexis-5097,Alexis,Rivard,,https://www.assnat.qc.ca/fr/deputes/rivard-alexis-5097/index.html,Q4721519
rivard-antoine-5099,Antoine,Rivard,,https://www.assnat.qc.ca/fr/deputes/rivard-antoine-5099/index.html,Q2856685
rivard-guy-5101,Guy,Rivard,,https://www.assnat.qc.ca/fr/deputes/rivard-guy-5101/index.html,Q5622562
rivard-michel-5103,Michel,Rivard,,https://www.assnat.qc.ca/fr/deputes/rivard-michel-5103/index.html,Q3310714
rivard-(rivard-dufresne)-augustin-5105,Augustin,Rivard,Rivard-Dufresne,https://www.assnat.qc.ca/fr/deputes/rivard-(rivard-dufresne)-augustin-5105/index.html,Q4821133
rivard-severe-365,Sévère,Rivard,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/rivard-severe-365.html,
rivest-jean-claude-5107,Jean-Claude,Rivest,,https://www.assnat.qc.ca/fr/deputes/rivest-jean-claude-5107/index.html,Q3165196
rivest-mathieu-19299,Mathieu,Rivest,,https://www.assnat.qc.ca/fr/deputes/rivest-mathieu-19299/index.html,
rizqy-marwah-17883,Marwah,Rizqy,,https://www.assnat.qc.ca/fr/deputes/rizqy-marwah-17883/index.html,Q56875892
roberge-eugene-367,Eugène,Roberge,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/roberge-eugene-367.html,
roberge-guy-5109,Guy,Roberge,,https://www.assnat.qc.ca/fr/deputes/roberge-guy-5109/index.html,Q3122102
roberge-jean-francois-15361,Jean-François,Roberge,,https://www.assnat.qc.ca/fr/deputes/roberge-jean-francois-15361/index.html,Q16244501
robert-edmund-arthur-5111,Edmund Arthur,Robert,,https://www.assnat.qc.ca/fr/deputes/robert-edmund-arthur-5111/index.html,Q59783407
robert-gilles-183,Gilles,Robert,,https://www.assnat.qc.ca/fr/deputes/robert-gilles-183/index.html,Q3106485
robert-helene-5113,Hélène,Robert,,https://www.assnat.qc.ca/fr/deputes/robert-helene-5113/index.html,Q3144847
robert-joseph-edmond-5115,Joseph-Edmond,Robert,,https://www.assnat.qc.ca/fr/deputes/robert-joseph-edmond-5115/index.html,Q15997842
robert-marcellin-5117,Marcellin,Robert,,https://www.assnat.qc.ca/fr/deputes/robert-marcellin-5117/index.html,Q59783408
robertson-colin-5121,Colin,Robertson,,https://www.assnat.qc.ca/fr/deputes/robertson-colin-5121/index.html,Q1108642
robertson-joseph-gibb-5123,Joseph Gibb,Robertson,,https://www.assnat.qc.ca/fr/deputes/robertson-joseph-gibb-5123/index.html,Q6283417
robert-victor-5119,Victor,Robert,,https://www.assnat.qc.ca/fr/deputes/robert-victor-5119/index.html,Q7926289
robic-louise-5125,Louise,Robic,,https://www.assnat.qc.ca/fr/deputes/robic-louise-5125/index.html,Q16266532
robidoux-joseph-emery-5127,Joseph-Émery,Robidoux,,https://www.assnat.qc.ca/fr/deputes/robidoux-joseph-emery-5127/index.html,Q6280716
robidoux-joseph-willie-5129,Joseph-Willie,Robidoux,,https://www.assnat.qc.ca/fr/deputes/robidoux-joseph-willie-5129/index.html,Q56817015
robillard-clement-5131,Clément,Robillard,,https://www.assnat.qc.ca/fr/deputes/robillard-clement-5131/index.html,Q5137287
robillard-joseph-5133,Joseph,Robillard,,https://www.assnat.qc.ca/fr/deputes/robillard-joseph-5133/index.html,Q6286610
robillard-lucienne-5135,Lucienne,Robillard,,https://www.assnat.qc.ca/fr/deputes/robillard-lucienne-5135/index.html,Q743080
robinson-jonathan-5137,Jonathan,Robinson,,https://www.assnat.qc.ca/fr/deputes/robinson-jonathan-5137/index.html,Q3183450
robitaille-amedee-5139,Amédée,Robitaille,,https://www.assnat.qc.ca/fr/deputes/robitaille-amedee-5139/index.html,Q59781531
robitaille-joseph-5141,Joseph,Robitaille,,https://www.assnat.qc.ca/fr/deputes/robitaille-joseph-5141/index.html,Q6286617
robitaille-paule-17841,Paule,Robitaille,,https://www.assnat.qc.ca/fr/deputes/robitaille-paule-17841/index.html,Q56877036
robitaille-theodore-5143,Théodore,Robitaille,,https://www.assnat.qc.ca/fr/deputes/robitaille-theodore-5143/index.html,Q505998
rocbrune-dit-larocque-charles-5145,dit Larocque,Rocbrune,,https://www.assnat.qc.ca/fr/deputes/rocbrune-dit-larocque-charles-5145/index.html,Q5082137
rochefort-candide-5149,Candide,Rochefort,,https://www.assnat.qc.ca/fr/deputes/rochefort-candide-5149/index.html,Q5031908
rochefort-jacques-5151,Jacques,Rochefort,,https://www.assnat.qc.ca/fr/deputes/rochefort-jacques-5151/index.html,Q3159895
rochefort-nathalie-5779,Nathalie,Rochefort,,https://www.assnat.qc.ca/fr/deputes/rochefort-nathalie-5779/index.html,Q929240
roche-john-369,John,Roche,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/roche-john-369.html,
roche-john-redmond-5147,John Redmond,Roche,,https://www.assnat.qc.ca/fr/deputes/roche-john-redmond-5147/index.html,Q30727098
rocheleau-antoine-5153,Antoine,Rocheleau,,https://www.assnat.qc.ca/fr/deputes/rocheleau-antoine-5153/index.html,Q4775537
rocheleau-gilles-5155,Gilles,Rocheleau,,https://www.assnat.qc.ca/fr/deputes/rocheleau-gilles-5155/index.html,Q947518
rochette-edgar-5157,Edgar,Rochette,,https://www.assnat.qc.ca/fr/deputes/rochette-edgar-5157/index.html,Q5337443
rochette-emilien-5159,Émilien,Rochette,,https://www.assnat.qc.ca/fr/deputes/rochette-emilien-5159/index.html,Q59783409
rochon-alfred-5161,Alfred,Rochon,,https://www.assnat.qc.ca/fr/deputes/rochon-alfred-5161/index.html,Q4723359
rochon-dave-5163,Dave,Rochon,,https://www.assnat.qc.ca/fr/deputes/rochon-dave-5163/index.html,Q59783411
rochon-jean-5165,Jean,Rochon,,https://www.assnat.qc.ca/fr/deputes/rochon-jean-5165/index.html,Q3174380
rochon-jean-leo-5167,Jean-Léo,Rochon,,https://www.assnat.qc.ca/fr/deputes/rochon-jean-leo-5167/index.html,Q3167293
rochon-jean-marie-5169,Jean-Marie,Rochon,,https://www.assnat.qc.ca/fr/deputes/rochon-jean-marie-5169/index.html,Q6169652
rochon-sylvain-16297,Sylvain,Rochon,,https://www.assnat.qc.ca/fr/deputes/rochon-sylvain-16297/index.html,Q19605003
rodier-charles-seraphin-371,Charles-Séraphin,Rodier,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/rodier-charles-seraphin-371.html,
rodier-edouard-etienne-5171,Édouard-Étienne,Rodier,,https://www.assnat.qc.ca/fr/deputes/rodier-edouard-etienne-5171/index.html,Q8078095
rodrigue-jean-guy-5173,Jean-Guy,Rodrigue,,https://www.assnat.qc.ca/fr/deputes/rodrigue-jean-guy-5173/index.html,Q11472858
rolland-jean-damien-373,Jean-Damien,Rolland,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/rolland-jean-damien-373.html,
rose-john-5175,John,Rose,,https://www.assnat.qc.ca/fr/deputes/rose-john-5175/index.html,Q3182381
ross-david-alexander-5177,David Alexander,Ross,,https://www.assnat.qc.ca/fr/deputes/ross-david-alexander-5177/index.html,Q5230702
ross-dunbar-5179,Dunbar,Ross,,https://www.assnat.qc.ca/fr/deputes/ross-dunbar-5179/index.html,Q5314158
ross-james-5181,James,Ross,,https://www.assnat.qc.ca/fr/deputes/ross-james-5181/index.html,Q6142444
ross-james-walker-5183,James Walker,Ross,,https://www.assnat.qc.ca/fr/deputes/ross-james-walker-5183/index.html,Q6145031
ross-john-jones-5185,John Jones,Ross,,https://www.assnat.qc.ca/fr/deputes/ross-john-jones-5185/index.html,Q532280
ross-lionel-alfred-5187,Lionel-Alfred,Ross,,https://www.assnat.qc.ca/fr/deputes/ross-lionel-alfred-5187/index.html,Q59783413
rotiroti-filomena-1171,Filomena,Rotiroti,,https://www.assnat.qc.ca/fr/deputes/rotiroti-filomena-1171/index.html,Q3072205
rouleau-chantal-17931,Chantal,Rouleau,,https://www.assnat.qc.ca/fr/deputes/rouleau-chantal-17931/index.html,Q5072625
rousseau-andre-5189,André,Rousseau,,https://www.assnat.qc.ca/fr/deputes/rousseau-andre-5189/index.html,Q2848574
rousseau-leon-5191,Léon,Rousseau,,https://www.assnat.qc.ca/fr/deputes/rousseau-leon-5191/index.html,Q16065704
rousseau-ulphee-wilbrod-5193,Ulphée-Wilbrod,Rousseau,,https://www.assnat.qc.ca/fr/deputes/rousseau-ulphee-wilbrod-5193/index.html,Q2414203
rousselle-jean-12167,Jean,Rousselle,,https://www.assnat.qc.ca/fr/deputes/rousselle-jean-12167/index.html,Q3174458
roux-jean-francois-5905,Jean-François,Roux,,https://www.assnat.qc.ca/fr/deputes/roux-jean-francois-5905/index.html,Q3165872
roux-jean-louis-375,Jean-Louis,Roux,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/roux-jean-louis-375.html,
rowat-john-pozer-377,John Pozer,Rowat,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/rowat-john-pozer-377.html,
roy-alexandre-5195,Alexandre,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-alexandre-5195/index.html,Q4720897
roy-alfred-valere-5197,Alfred-Valère,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-alfred-valere-5197/index.html,Q2834927
roy-camille-5199,Camille,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-camille-5199/index.html,Q2935062
roy-charles-francois-5201,Charles-François,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-charles-francois-5201/index.html,Q2958059
roy-claude-5903,Claude,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-claude-5903/index.html,Q2978103
roy-ernest-5203,Ernest,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-ernest-5203/index.html,Q3057172
roy-etienne-ferreol-5205,Étienne-Ferréol,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-etienne-ferreol-5205/index.html,Q8078443
roy-fabien-5207,Fabien,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-fabien-5207/index.html,Q3063659
roy-gabriel-379,Gabriel,Roy,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/roy-gabriel-379.html,
roy-joseph-5209,Joseph,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-joseph-5209/index.html,Q6286684
roy-joseph-aurelien-5211,Joseph-Aurélien,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-joseph-aurelien-5211/index.html,Q3184195
roy-joseph-felix-5213,Joseph-Félix,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-joseph-felix-5213/index.html,Q28777692
roy-laetare-5215,Laetare,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-laetare-5215/index.html,Q59783412
roy-louis-rodolphe-5217,Louis-Rodolphe,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-louis-rodolphe-5217/index.html,Q6686528
roy-nathalie-12187,Nathalie,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-nathalie-12187/index.html,Q6968812
roy-philippe-honore-5219,Philippe-Honoré,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-philippe-honore-5219/index.html,Q16043565
roy-pierre-5221,Pierre,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-pierre-5221/index.html,Q59783415
roy-pierre-euclide-381,Pierre-Euclide,Roy,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/roy-pierre-euclide-381.html,
roy-portelance-louis-5225,Louis,Roy Portelance,,https://www.assnat.qc.ca/fr/deputes/roy-portelance-louis-5225/index.html,Q6688098
roy-roger-5223,Roger,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-roger-5223/index.html,Q59783416
roy-suzanne-19265,Suzanne,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-suzanne-19265/index.html,
roy-sylvain-12163,Sylvain,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-sylvain-12163/index.html,Q3507123
roy-sylvie-1201,Sylvie,Roy,,https://www.assnat.qc.ca/fr/deputes/roy-sylvie-1201/index.html,Q3507396
roy-verville-monique-5907,Monique,Roy Verville,,https://www.assnat.qc.ca/fr/deputes/roy-verville-monique-5907/index.html,Q3320930
ruel-augustin-guillaume-5227,Augustin-Guillaume,Ruel,,https://www.assnat.qc.ca/fr/deputes/ruel-augustin-guillaume-5227/index.html,Q4821085
russell-armand-5229,Armand,Russell,,https://www.assnat.qc.ca/fr/deputes/russell-armand-5229/index.html,Q4792696
ryan-claude-5231,Claude,Ryan,,https://www.assnat.qc.ca/fr/deputes/ryan-claude-5231/index.html,Q2978118
ryan-thomas-383,Thomas,Ryan,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/ryan-thomas-383.html,
ryland-herman-witsius-385,Herman Witsius,Ryland,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/ryland-herman-witsius-385.html,
sabourin-alphide-5233,Alphide,Sabourin,,https://www.assnat.qc.ca/fr/deputes/sabourin-alphide-5233/index.html,Q2411407
sabourin-elzear-5235,Elzéar,Sabourin,,https://www.assnat.qc.ca/fr/deputes/sabourin-elzear-5235/index.html,Q11465987
sabrevois-de-bleury-clement-charles-5237,Clément-Charles,Sabrevois de Bleury,,https://www.assnat.qc.ca/fr/deputes/sabrevois-de-bleury-clement-charles-5237/index.html,Q5137273
saindon-zoel-5239,Zoël,Saindon,,https://www.assnat.qc.ca/fr/deputes/saindon-zoel-5239/index.html,Q3576216
saint-amand-aline-5241,Aline,Saint-Amand,,https://www.assnat.qc.ca/fr/deputes/saint-amand-aline-5241/index.html,Q30728534
saint-cyr-dominique-napoleon-5245,Dominique-Napoléon,Saint-Cyr,,https://www.assnat.qc.ca/fr/deputes/saint-cyr-dominique-napoleon-5245/index.html,Q3035361
sainte-croix-stephane-19319,Stéphane,Sainte-Croix,,https://www.assnat.qc.ca/fr/deputes/sainte-croix-stephane-19319/index.html,Q114418275
sainte-marie-louis-5247,Louis,Sainte-Marie,,https://www.assnat.qc.ca/fr/deputes/sainte-marie-louis-5247/index.html,Q3263079
saint-germain-noel-5249,Noël,Saint-Germain,,https://www.assnat.qc.ca/fr/deputes/saint-germain-noel-5249/index.html,Q3345886
saint-hilaire-claude-5251,Claude,Saint-Hilaire,,https://www.assnat.qc.ca/fr/deputes/saint-hilaire-claude-5251/index.html,Q30728522
saint-hilaire-elie-5253,Élie,Saint-Hilaire,,https://www.assnat.qc.ca/fr/deputes/saint-hilaire-elie-5253/index.html,Q8078222
saint-jacques-joseph-leon-5255,Joseph-Léon,Saint-Jacques,,https://www.assnat.qc.ca/fr/deputes/saint-jacques-joseph-leon-5255/index.html,Q6280648
saint-julien-pierre-5257,Pierre,Saint-Julien,,https://www.assnat.qc.ca/fr/deputes/saint-julien-pierre-5257/index.html,Q7192438
saint-martin-nicolas-5259,Nicolas,Saint-Martin,,https://www.assnat.qc.ca/fr/deputes/saint-martin-nicolas-5259/index.html,Q7029801
saint-onge-francois-5265,François,Saint-Onge,,https://www.assnat.qc.ca/fr/deputes/saint-onge-francois-5265/index.html,Q16859071
saintonge-gontran-5261,Gontran,Saintonge,,https://www.assnat.qc.ca/fr/deputes/saintonge-gontran-5261/index.html,Q59783417
saintonge-jean-pierre-5263,Jean-Pierre,Saintonge,,https://www.assnat.qc.ca/fr/deputes/saintonge-jean-pierre-5263/index.html,Q3169735
saint-ours-charles-de-387,Charles de,Saint-Ours,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/saint-ours-charles-de-387.html,
saint-ours-d-eschaillons-pierre-roch-de-993,Pierre-Roch de,Saint-Ours d'Eschaillons,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/saint-ours-d-eschaillons-pierre-roch-de-993.html,
saint-ours-francois-roch-de-5267,François-Roch de,Saint-Ours,,https://www.assnat.qc.ca/fr/deputes/saint-ours-francois-roch-de-5267/index.html,Q5493122
saint-ours-paul-roch-de-389,Paul-Roch de,Saint-Ours,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/saint-ours-paul-roch-de-389.html,
saint-pierre-georges-henri-5269,Georges-Henri,Saint-Pierre,,https://www.assnat.qc.ca/fr/deputes/saint-pierre-georges-henri-5269/index.html,Q59783418
saint-pierre-guy-5271,Guy,Saint-Pierre,,https://www.assnat.qc.ca/fr/deputes/saint-pierre-guy-5271/index.html,Q3122130
saint-pierre-rene-5273,René,Saint-Pierre,,https://www.assnat.qc.ca/fr/deputes/saint-pierre-rene-5273/index.html,Q59783419
sales-laterriere-marc-pascal-de-5277,Marc-Pascal de,Sales Laterrière,,https://www.assnat.qc.ca/fr/deputes/sales-laterriere-marc-pascal-de-5277/index.html,Q6755321
samson-camil-5279,Camil,Samson,,https://www.assnat.qc.ca/fr/deputes/samson-camil-5279/index.html,Q2934800
samson-claire-15409,Claire,Samson,,https://www.assnat.qc.ca/fr/deputes/samson-claire-15409/index.html,Q16244543
samson-(dorchester)-joseph-5285,Joseph,Samson,Dorchester,https://www.assnat.qc.ca/fr/deputes/samson-(dorchester)-joseph-5285/index.html,Q3185613
samson-joseph-albert-5281,Joseph-Albert,Samson,,https://www.assnat.qc.ca/fr/deputes/samson-joseph-albert-5281/index.html,Q59783421
samson-(quebec-centre)-joseph-5287,Joseph,Samson,Québec-Centre,https://www.assnat.qc.ca/fr/deputes/samson-(quebec-centre)-joseph-5287/index.html,Q3184393
samson-wilfrid-5283,Wilfrid,Samson,,https://www.assnat.qc.ca/fr/deputes/samson-wilfrid-5283/index.html,Q59783422
sanborn-john-sewell-5289,John Sewell,Sanborn,,https://www.assnat.qc.ca/fr/deputes/sanborn-john-sewell-5289/index.html,Q6257353
sanders-thomas-5291,Thomas,Sanders,,https://www.assnat.qc.ca/fr/deputes/sanders-thomas-5291/index.html,Q7793774
saucier-jean-alphonse-5293,Jean-Alphonse,Saucier,,https://www.assnat.qc.ca/fr/deputes/saucier-jean-alphonse-5293/index.html,Q59783423
saurette-alexandre-5295,Alexandre,Saurette,,https://www.assnat.qc.ca/fr/deputes/saurette-alexandre-5295/index.html,Q27922390
sauvageau-paul-emile-5297,Paul-Émile,Sauvageau,,https://www.assnat.qc.ca/fr/deputes/sauvageau-paul-emile-5297/index.html,Q7148931
sauvageau-tancrede-5299,Tancrède,Sauvageau,,https://www.assnat.qc.ca/fr/deputes/sauvageau-tancrede-5299/index.html,Q7682387
sauve-arthur-5301,Arthur,Sauvé,,https://www.assnat.qc.ca/fr/deputes/sauve-arthur-5301/index.html,Q2865332
sauve-delpha-5303,Delpha,Sauvé,,https://www.assnat.qc.ca/fr/deputes/sauve-delpha-5303/index.html,Q5254389
sauve-joseph-mignault-paul-5305,Joseph-Mignault-Paul,Sauvé,,https://www.assnat.qc.ca/fr/deputes/sauve-joseph-mignault-paul-5305/index.html,Q2594246
sauve-monique-16493,Monique,Sauvé,,https://www.assnat.qc.ca/fr/deputes/sauve-monique-16493/index.html,Q21512056
savage-thomas-391,Thomas,Savage,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/savage-thomas-391.html,
savard-jules-5307,Jules,Savard,,https://www.assnat.qc.ca/fr/deputes/savard-jules-5307/index.html,Q59783424
savaria-adolphe-francois-5309,Adolphe-François,Savaria,,https://www.assnat.qc.ca/fr/deputes/savaria-adolphe-francois-5309/index.html,Q16030199
